Frame,X_metros,Y_metros,Velocidad_X,Velocidad_Y,Aceleracion_X,Aceleracion_Y,Velocidad_Y_Teorico,Posicion_Y_Teorico,Posicion_Ajuste_Viscoso_Y,Velocidad_Ajuste_Viscoso_Y,Aceleracion_Ajuste_Viscoso_Y,Fuerza_Rozamiento_Y,Fuerza_Rozamiento_Y_Teorico,Impulso,Impulso_Teorico,Trabajo_Experimental,Trabajo_Teorico,Energia_Potencial,Energia_Cinetica,Energia_Mecanica,Energia_Potencial_Teorico,Energia_Cinetica_Teorico,Energia_Mecanica_Teorico,Energia_Potencial_Ajuste,Energia_Cinetica_Ajuste,Energia_Mecanica_Ajuste
11,0.009627573696145093,4.1134585034013655,0.029503854875283658,-1.4767455782312844,-2.205024943310647,-8.105795918367065,-1.648963224162784,4.124408440976643,4.122670294937327,-1.6606170660333637,-6.427070945465239,0.14192786156697598,0.15847944809038475,0.014034217962254958,0.01627081391890698,-0.014451446630497291,-0.018919403322333113,4.03530279183674,0.10903887514128252,4.144341666978022,4.0460446805980865,0.1359539857320662,4.181998666330153,4.044339559333518,0.13788245200006286,4.182222011333581
12,0.007997097505668892,4.082790022675742,-0.03260952380952402,-1.6568743764172211,-3.074612244897977,-9.59651700680233,-1.7849578876628032,4.095789406203867,4.0935488034850405,-1.7986877388007703,-6.427070945465239,0.1592397773837677,0.17154969665560865,0.01668821425198442,0.019129975529833792,-0.018848785078056412,-0.02402288639185961,4.005217012244904,0.13726163496139776,4.1424786472063015,4.017969407485994,0.15930373303648282,4.177273140522477,4.015771376218825,0.1617638790856114,4.177535255304436
13,0.005900770975056632,4.0503357823129305,-0.08074739229024998,-1.8152634920634902,-3.074612244897988,-9.969197278911679,-1.9187915303210181,4.064921850289881,4.062093268603348,-1.9347435429329565,-6.427070945465239,0.17446232405025835,0.18441225266268296,0.019595919652822057,0.02220351307421184,-0.024127036537872817,-0.02992036420013587,3.9733794024489852,0.16475907728092687,4.138138479729912,3.987688335134374,0.18408804684158375,4.171776381975958,3.9849134964998854,0.18716162884603846,4.172075125345923
14,0.00419265306122442,4.016406349206354,-0.10869841269841346,-1.9410430839002224,-2.7640453514739423,-9.28595011337876,-2.0504984918016365,4.031841503320884,4.028333621474046,-2.0688138814561814,-6.427070945465239,0.18655081699129397,0.19707041644660095,0.02270509993601029,0.025488020014988524,-0.03016208942315427,-0.036655240728510466,3.940094628571434,0.18838241267784428,4.128477041249279,3.9552365147577873,0.2102272032440393,4.165463718001827,3.95179528266604,0.21399954380528957,4.16579482647133
15,0.0038820861678003815,3.9812346485260823,-0.0823002267573702,-2.0311074829931997,-0.9938140589569233,-7.4846621315195705,-2.180112566095027,3.9965835276147574,3.99229940944903,-2.2009277283176387,-6.427070945465239,0.19520677489969068,0.20952743589843978,0.025958546184338467,0.028980143946629188,-0.036770188443649786,-0.04426846399424145,3.905591190204087,0.20626988037354854,4.1118610705776355,3.920648440590077,0.2376445400422722,4.15829298063235,3.9164457206694987,0.2422041432638721,4.158649863933371
16,0.004736145124716487,3.9442771882086225,-0.023292517006802894,-2.121171882086159,1.1490975056689416,-6.118167800453378,-2.3076670101887453,3.959182526743186,3.9540198009724445,-2.3311136346470187,-6.427070945465239,0.20386273280808567,0.22178650729872026,0.02935625839780656,0.03267658573494119,-0.04397732005427903,-0.05279862076421215,3.869335921632659,0.22496850766764692,4.094304429300306,3.883958058735066,0.2662663514956731,4.150224410230739,3.8788934247539686,0.2717045388818617,4.15059796363583
17,0.005823129251700621,3.9049128344671256,0.03260952380952403,-2.229870294784577,2.8261587301587503,-5.776544217687096,-2.433194552600755,3.919672554410391,3.9135235904396892,-2.459399734926689,-6.427070945465239,0.2143095785595987,0.2338507761375223,0.03292808470713321,0.03657409867056657,-0.05194202943957655,-0.06228202800786678,3.8307194906122506,0.24861607657813287,4.079335567190383,3.845198775876594,0.29602178654029937,4.141220562416893,3.8391666422213353,0.30243235280787345,4.1415989950292085
18,0.006366621315192688,3.8622875283446767,0.04969070294784614,-2.3789424036281126,2.6398185941043266,-6.956698412698259,-2.55672740177708,3.878087123190805,3.870839202994134,-2.585813753071845,-6.427070945465239,0.2286366813045299,0.24572333792157097,0.036738696062208705,0.04066948763592608,-0.06100725437591244,-0.07275282119653693,3.788904065306128,0.2829683479889951,4.071872413295123,3.80440346785018,0.32684275034988897,4.131246218200069,3.797293258137246,0.33432163827877504,4.131614896416021
19,0.0057454875283445925,3.8165565532879873,0.02018684807256212,-2.5544126984127047,0.8695873015873002,-8.66481632653091,-2.678297254355987,3.834459213127871,3.8259946992623037,-2.710383008421919,-6.427070945465239,0.24550087516054403,0.25740723896849493,0.04083037731488444,0.044959608285401,-0.07145909692560454,-0.08424303955288152,3.744041978775516,0.3262512116906038,4.07029319046612,3.761604488078442,0.358663809134541,4.1202682972129825,3.75330079997632,0.36730880261711263,4.120609602593433
20,0.0040373696145124096,3.7683410430839053,-0.03571519274376423,-2.7314358276644057,-1.3664943310657653,-10.03131065759657,-2.797935303300863,3.7888212801962284,3.7790177800283646,-2.8331344216445746,-6.427070945465239,0.2625143096701501,0.26890547718846547,0.04520561580938694,0.04944136623854209,-0.08340978010406515,-0.09678270835082439,3.6967425632653113,0.37303708403243685,4.069779647297748,3.7168336758725005,0.39142209807286465,4.108255773945365,3.707216442207826,0.40133253255536694,4.108548974763194
21,0.0014751927437641492,3.7181844897959233,-0.09782857142857078,-2.882060770975068,-2.9503854875283384,-10.062367346939105,-2.9156722459038513,3.741205264629412,3.7299357908486344,-2.954094520553524,-6.427070945465239,0.276990653068675,0.2802210028534144,0.049822126693864856,0.054111716286098996,-0.09671484502299836,-0.1103999183631418,3.647538984489801,0.41531371437967013,4.062852698869471,3.6701223646014536,0.42505723227670045,4.095179596878154,3.6590670108225107,0.4363337218182177,4.095400732640728
22,-0.0013975510204081397,3.666397460317465,-0.14286077097505465,-3.0031818594104465,-3.260952380952336,-8.975383219954836,-3.0315382916623084,3.691642599115231,3.6787757266069425,-3.0732894458414552,-6.427070945465239,0.2886314240489322,0.29135671935402857,0.05463265042801372,0.05896766160866614,-0.11116172263565766,-0.12512090255072256,3.5967359085714334,0.45095506403459934,4.047690972606032,3.621501389732042,0.45951122069074135,4.081012610422784,3.608878987801411,0.47225540089602397,4.081134388697435
23,-0.004270294784580439,3.6130575963718865,-0.16615328798185697,-3.1056689342403754,-2.6087619047618547,-7.484662131519393,-3.145563170030094,3.6401642168609123,3.6255642360115745,-3.19074495672931,-6.427070945465239,0.29848130718607224,0.30231548394471547,0.05960733888111493,0.06400625300774473,-0.12661145802197837,-0.1409701100844946,3.544409502040821,0.4822589764552874,4.026668478496108,3.5710010967405554,0.49472838283248877,4.0657294795730445,3.556678515527355,0.5090426689446764,4.065721184472031
24,-0.006677188208616709,3.558009614512476,-0.16304761904761714,-3.203497505668942,-1.304380952380927,-6.42873469387748,-3.2577761380457,3.5868005595300936,3.5703276260345174,-3.3064864365330937,-6.427070945465239,0.307883468362433,0.31310010847673087,0.06473873002048881,0.06922458814902359,-0.1430498567375743,-0.15797027778807815,3.4904074318367395,0.5131198134413566,4.003527245278097,3.5186513488990223,0.5306552682809978,4.0493066171800205,3.502491401139862,0.5466426277488659,4.049134028888727
25,-0.008695873015872978,3.5008653061224533,-0.14596643990929675,-3.310643083900233,-0.06211337868484209,-6.149224489795735,-3.368205987839151,3.5315815850536776,3.5130918662938226,-3.4205388981494758,-6.427070945465239,0.31818107346035235,0.32371336011965685,0.07004174791149469,0.07461981081768453,-0.1606062562422321,-0.1761424990863875,3.434348865306127,0.5480178814488224,3.9823667467549493,3.464481534937658,0.5672405788257756,4.031722113763434,3.4463431208342405,0.5850043176876815,4.031347438521922
26,-0.010792199546485247,3.4413917460317505,-0.13043809523809616,-3.433317006802721,0.7143038548752162,-6.552961451246908,-3.476881054019635,3.4745367753165946,3.453882593379732,-3.532926989461328,-6.427070945465239,0.3299710850942015,0.3341579620714157,0.07554126599639804,0.08018911018554145,-0.17948784521234992,-0.19550629054265278,3.3760053028571475,0.5893832834600397,3.965388586317187,3.4085205765855795,0.6044350931900344,4.012955669775614,3.3882588241055176,0.6240786556432143,4.012337479748732
27,-0.013276734693877539,3.3795112925170114,-0.13199092970521661,-3.5699664399092956,0.6211337868480106,-7.329378684807075,-3.5838292209457188,3.4156951437223846,3.392725115125346,-3.6436749986643737,-6.427070945465239,0.3431042626103885,0.34443659425699974,0.08125967037323785,0.08592972008982479,-0.19990235692749847,-0.2160796560636738,3.3153005779591886,0.6372330191039326,3.9525335970631215,3.3507969359916596,0.6421915942452199,3.9929885302368797,3.328263337937965,0.6638183747945913,3.9920817127325563
28,-0.016460045351473905,3.315301587301592,-0.15528344671201855,-3.711274376417224,-0.1863401360544358,-8.012625850339816,-3.6890779298800553,3.355085242637609,3.3296444148225284,-3.752806859516117,-6.427070945465239,0.35668516208735396,0.35455189401610016,0.08720442307469375,0.09183891832342646,-0.22196496530254883,-0.23787914885053993,3.252310857142862,0.6886778748525528,3.940988731995415,3.2913386230274946,0.6804647986364057,3.9718034216639,3.2663811709409005,0.704177966241561,3.9705591371824616
29,-0.019798639455782287,3.249694331065764,-0.18012879818594077,-3.8339482993197294,-0.9938140589568922,-8.012625850340171,-3.79265418603039,3.2927351707179398,3.264665155383729,-3.8603461565081614,-6.427070945465239,0.36847517372120486,0.3645064567798073,0.09334567597004716,0.09791402593642325,-0.24551021139638143,-0.2609199311695573,3.187950138775515,0.7349579780928323,3.922908116868347,3.2301732024742993,0.7192112887406921,3.9493844912149916,3.202636517431438,0.7451136224033668,3.947750139834805
30,-0.02383600907029477,3.1830777324263084,-0.21118548752834457,-3.92867120181406,-1.583891156462559,-7.1740952380952905,-3.8945845654786795,3.2286725801178484,3.197811683450462,-3.966316129963064,-6.427070945465239,0.37757885359037996,0.3743028367365587,0.09963865686322017,0.10415240654869921,-0.2702332642049563,-0.28521583201570877,3.1225992555102087,0.7717228705981567,3.8943221261083654,3.1673278010956096,0.7583894468832377,3.9257172479788474,3.137053261464904,0.7865831821402588,3.9236364436051625
31,-0.027951020408163253,3.1152965079365122,-0.22981950113378694,-4.000101587301597,-1.4907210884353674,-5.7765442176874515,-3.994895222000117,3.1629246835857288,3.129108033449068,-4.070739681056795,-6.427070945465239,0.3844439236556604,0.3839435474875052,0.10604605559081451,0.11055146567349097,-0.2958635100256807,-0.3107794027386356,3.056105874285719,0.8000406354366376,3.8561465097223566,3.1028291145976,0.7979593917379683,3.9007885063355685,3.069654980813536,0.8285460775465188,3.898201058360055
32,-0.032920090702947845,3.0454965986394598,-0.26242902494331116,-4.083954648526085,-1.6460045351474077,-5.000126984127107,-4.093611893773777,3.095518261446263,3.0585779315945025,-4.173639376767914,-6.427070945465239,0.39250291894968414,0.39343106269146155,0.11258777090664257,0.117108650051682,-0.322579578699091,-0.33762197069886596,2.9876321632653102,0.8339342785608909,3.821566441826201,3.0367034144787843,0.8378829168423064,3.874586331321091,3.0004649508942074,0.8709632823653832,3.8714282332595906
33,-0.038122086167800454,2.9740662131519313,-0.28572154195011373,-4.180230385487542,-1.4907210884353832,-5.031183673469641,-4.190759909986652,3.0264796684718513,2.986244799842739,-4.275037454754528,-6.427070945465239,0.40175583947245297,0.40276781669961054,0.11928370156451679,0.12382144699667551,-0.3505701114942544,-0.36575369101982563,2.917558955102045,0.8737163037876663,3.791275258889711,2.9689765547708866,0.8781234311575666,3.847099985928453,2.9295061486457272,0.9137972619777035,3.843303410623431
34,-0.043091156462585045,2.9013935600907064,-0.30280272108843587,-4.278058956916118,-1.4596643990929785,-5.55914739229042,-4.286364197332725,2.9558348406448403,2.912131759792529,-4.374955828160058,-6.427070945465239,0.4111580006488146,0.4119562051801195,0.1261363349086637,0.1306873837496775,-0.37988608095064413,-0.3951835964990443,2.8462670824489833,0.9150894219425111,3.7613565043914945,2.8996739786725887,0.9186459016087909,3.8183198802813796,2.856801256356471,0.9570119249175829,3.813813181274054
35,-0.04666267573696148,2.8271680725623622,-0.2748517006802727,-4.36657052154195,-0.2484535147392307,-5.652317460317313,-4.3804492864087825,2.8836093018122995,2.8362616365370883,-4.473416090348906,-6.427070945465239,0.4196647179036159,0.42099858573283233,0.13313074687372395,0.1377040268452247,-0.4104276740527966,-0.42591964573991914,2.7734518791836775,0.9533469059799571,3.7267987851636346,2.828820725077866,0.9594167975399606,3.788237522617827,2.782372665442884,1.0005725758696247,3.7829452413125084
36,-0.04906956916099778,2.751855600907033,-0.21894965986394652,-4.444212244897967,1.3354376417233444,-5.279637188208497,-4.473039318008585,2.809828170235047,2.7586569624664277,-4.570439519572987,-6.427070945465239,0.42712675058326843,0.4298972784941934,0.14024952605011176,0.1448689814867946,-0.442065039637224,-0.4579687695634094,2.6995703444897994,0.9875511238850514,3.6871214683748508,2.7564414350005815,1.0004040370225353,3.756845472023117,2.706242480179566,1.0444458701037278,3.7506883502832937
37,-0.05124353741496601,2.6733598185941077,-0.16304761904761933,-4.560674829931974,2.795102040816331,-5.6523174603171356,-4.564158049317031,2.7345161650326135,2.6793399810208856,-4.666047083570173,-6.427070945465239,0.4383197996027455,0.4386545667325593,0.14755485604349083,0.15217989093233725,-0.4753822742623751,-0.4913369157571108,2.62256598204082,1.0399877452187523,3.6625537272595725,2.6825603578969943,1.0415769349572723,3.724137292854267,2.628432521381489,1.0885997693046858,3.7170322906861752
38,-0.05427156462585036,2.5906713832199584,-0.1521777777777776,-4.729933786848077,2.453478458049902,-7.267265306122539,-4.653828860005882,2.6576976125257907,2.5983326503965642,-4.760259444095636,-6.427070945465239,0.4545870308443866,0.44727269743405007,0.15513130655756396,0.15963443588957144,-0.511218383533272,-0.5260290922172985,2.5414486269387795,1.1186136813983498,3.660062308337129,2.607201357887801,1.0829061529111825,3.690107510798984,2.5489643300390297,1.1330034987550848,3.6819678287941144
39,-0.05784308390022678,2.5022374603174637,-0.17547029478458,-4.992362811791384,0.8695873015873303,-10.963011337868345,-4.7420747582326355,2.5793964524783908,2.515656647203212,-4.853096961387068,-6.427070945465239,0.4798087013016093,0.4557538818790923,0.1631281182459241,0.16723033392088962,-0.5511413688191399,-0.5620494085377216,2.454694948571432,1.246184322227879,3.700879270799311,2.5303879198813015,1.1243636506333554,3.654751570514657,2.467859170906351,1.1776275058312196,3.645486676737571
40,-0.061802811791383264,2.410697868480729,-0.21118548752834507,-5.2532390022675735,-0.9627573696145147,-13.851283446711982,-4.828918386544058,2.499636244239827,2.4313333700752358,-4.944579698564712,-6.427070945465239,0.5048811311052391,0.4641002962097991,0.17154280376434478,0.17496533885771962,-0.5953457229763234,-0.5994011160971889,2.3648946089795952,1.3798260007472605,3.7447206097268557,2.4521431555992708,1.1659226391951634,3.6180657947944344,2.3851380360438066,1.222443419772915,3.607581455816722
41,-0.06584018140589575,2.318148934240366,-0.23137233560090772,-5.450448979591851,-1.5838911564626024,-14.410303854875472,-4.914382027685917,2.418440172790074,2.3453839432363592,-5.034727425967224,-6.427070945465239,0.523834694111556,0.47231408198833474,0.18027338199953738,0.18283724022419187,-0.6429312942095757,-0.6380866466962963,2.274104104489799,1.4853697039566924,3.7594738084464914,2.372489809507063,1.2075575357021175,3.5800473452091808,2.3008216483148685,1.2674240126893277,3.5682456610041964
42,-0.07034340136054427,2.227541043083903,-0.25000634920634995,-5.493928344671214,-1.490721088435399,-10.031310657596588,-4.9984876103203995,2.3358310546885885,2.257829220018624,-5.123559625424235,-6.427070945465239,0.5280134324121608,0.48039734674640744,0.1890736058730734,0.19084386266996534,-0.6912790935878476,-0.6781076497920082,2.1852177632653094,1.5091624328190891,3.6943801960843983,2.2914502646495056,1.249243919526327,3.5406941841758326,2.2149304648382704,1.3125431617638665,3.527473626602137
43,-0.07469133786848078,2.1378648526077124,-0.2577705215419504,-5.45666031746033,-0.9317006802721067,-4.068426303855137,-5.081256714652665,2.251831343928682,2.1686897863362136,-5.211095494466567,-6.427070945465239,0.5244316567259281,0.4883521645260294,0.19781413348517218,0.1989830654120658,-0.7389731837624534,-0.7194650283772257,2.097245420408166,1.4887570910073138,3.58600251141548,2.2090465483940376,1.2909584900101398,3.5000050384041774,2.127484680395826,1.3577758126224877,3.4852604930183135
44,-0.0789616326530613,2.049042721088438,-0.26242902494331116,-5.382124263038559,-0.6211337868480686,1.3664943310658373,-5.162710577967993,2.1664631376988783,2.0779859641147675,-5.297353950475014,-6.427070945465239,0.5172681053534621,0.4961805764116838,0.20643526857439656,0.20725274168559388,-0.7853732041011009,-0.76215897355094,2.0101109093877576,1.4483630791394178,3.4584739885271754,2.1253003380826,1.3326790255931307,3.4579793636757303,2.0385042307965873,1.4030979438306617,3.441602174627249
45,-0.08253315192743772,1.9590559637188234,-0.24379501133786893,-5.369701587301594,0.12422675736962059,2.4845351473923927,-5.2428701000809586,2.0797481820527075,1.9857378146766997,-5.382353634768581,-6.427070945465239,0.5160741801247175,0.5038845910540368,0.21503650490980852,0.21565081820316115,-0.8315592765041186,-0.8061889978230855,1.921833900408166,1.441684756833463,3.363518657241629,2.0402329665937065,1.374384344316146,3.4146173109098523,1.9480087961978427,1.4484865324853278,3.3964953286831703
46,-0.08633759637188217,1.8689915646258528,-0.23292517006802763,-5.377465759637192,0.4969070294784557,1.5838911564627622,-5.321755848697985,1.9917078774884116,1.891965142083098,-5.466112916633057,-6.427070945465239,0.5168203833926824,0.5114661851853254,0.22365017796635323,0.22417525462291657,-0.8778790084303972,-0.851553967196773,1.8334807248979619,1.4458568998035204,3.2793376247014825,1.953865427816132,1.4160542656575608,3.369919693473693,1.8560178043835194,1.4939195208691376,3.349937325252657
47,-0.08990911564625857,1.7785389569161023,-0.2189496598639454,-5.410075283446711,0.8695873015873152,-0.5590204081630468,-5.399388064694721,1.9023632844399936,1.7966874964327975,-5.548649897290805,-6.427070945465239,0.5199544371181357,0.5189273041265575,0.23231608525165548,0.23282404302502588,-0.9247622192432517,-0.8982521320691921,1.7447467167346966,1.463445728628051,3.2081924453627475,1.866218382035634,1.4576695736583902,3.3238879556940244,1.7625504340005744,1.5393757841352633,3.3019262181358378
48,-0.09379120181405902,1.6870770068027234,-0.22516099773242593,-5.439579138321999,0.37268027210886023,-1.3975510204081054,-5.475786667309531,1.8117351286809864,1.6999241771191063,-5.629982413812616,-6.427070945465239,0.5227900095364038,0.5262698622866517,0.24102925207726222,0.24159520739647009,-0.9721581797365414,-0.9462811569911266,1.6550225436734718,1.4794510601033952,3.134473603776867,1.7773121612360478,1.4992119812942408,3.2765241425302887,1.6676256177538433,1.5848350989919666,3.25246071674581
49,-0.09674158730158737,1.5931305215419522,-0.20807981859410407,-5.517220861678012,0.4969070294784712,-2.7951020408163885,-5.55097125925446,1.7198438066423813,1.6016942360448114,-5.710128042972477,-6.427070945465239,0.5302520422160559,0.5334957436536439,0.24986678611419647,0.2504868031240308,-1.0209168068909047,-0.995638149323726,1.5628610416326554,1.521986301826753,3.0848473434594084,1.6871667743161762,1.5406640960534526,3.227830870369629,1.5712620455599602,1.6302781133570345,3.2015401589169947
50,-0.0992261224489797,1.4964665759637206,-0.18634013605442257,-5.641447619047635,0.6521904761904569,-4.627446712018468,-5.624961131745011,1.626709390646039,1.5020164807959144,-5.7891041050460945,-6.427070945465239,0.5421912945034996,0.540606802278092,0.2589033076892548,0.25949691649533235,-1.07189587001499,-1.0463196868299132,1.46803371102041,1.5912965619229116,3.0593302729433214,1.5958019122237646,1.5820093866821061,3.177811298905871,1.4734781676607922,1.6756863169530771,3.1491644846138693
51,-0.10101188208616793,1.3972404535147407,-0.14441360544217824,-5.796731065759655,1.614947845804954,-7.143038548753111,-5.697775269449948,1.5323516340549368,1.4009094777747038,-5.866927667553976,-6.427070945465239,0.5571153598628032,0.5476048627487944,0.2681885636869682,0.26862366420781225,-1.1257200019104665,-1.09832184423659,1.3706928848979607,1.6801045524371532,3.050797437335114,1.503236953007893,1.6232321510577714,3.1264691040656647,1.3742921976969846,1.7210420128155168,3.0953342105125015
52,-0.10287528344671215,1.2961509297052172,-0.12267392290249562,-5.939591836734702,1.7081179138321694,-8.447419501133808,-5.769432355362495,1.4367899763415792,1.2983915552926222,-5.943615548949891,-6.427070945465239,0.5708454999933616,0.5544917206609541,0.2777026553535242,0.2778651928854948,-1.1822298231070882,-1.1516402188026222,1.2715240620408181,1.7639375593502757,3.035461621391094,1.4094909667910893,1.6643174851551814,3.0738084519462707,1.2737221157420624,1.7663282896859458,3.0400504054280084
53,-0.10450575963718832,1.193896780045353,-0.10559274376417238,-6.0513959183673505,1.614947845805004,-8.198965986394313,-5.8399507755940885,1.340043548075867,1.1944808066234929,-6.019184322255514,-6.427070945465239,0.5815908270520598,0.5612691430768985,0.2873958358043919,0.28721967860344316,-1.240887095723467,-1.2062699549264382,1.1712127412244915,1.8309696280416514,3.002182369266143,1.3145827206624257,1.7052512530680997,3.0198339737305253,1.1717856712976467,1.8115289952643285,2.9833146665619754
54,-0.10605859410430847,1.091176780045353,-0.10093424036281079,-6.121273469387756,0.8695873015873491,-6.490848072562017,-5.9093486240919875,1.242131175833718,1.0891950930175787,-6.093650318642013,-6.427070945465239,0.588306656463746,0.5679388689794825,0.29720094674545433,0.29668532641976786,-1.300906861191396,-1.262205767825976,1.0704444212244912,1.8734994443515207,2.9439438655760117,1.2185306834928773,1.7460200580528935,2.9645507415457706,1.0685003862502447,1.856628710294295,2.9251290965445396
55,-0.10714557823129257,0.9878356462585046,-0.08540589569160845,-6.166305668934251,0.7453605442177437,-4.534276643990971,-5.97764370728189,1.1430713870276694,0.982552046676985,-6.167029630959387,-6.427070945465239,0.592634635417945,0.574502609718284,0.3070781906690867,0.3062603699150726,-1.3618129663911371,-1.3194419663226347,0.9690667689795931,1.9011662801365337,2.870233049116127,1.1213530306741437,1.7866112145603392,2.907964245234483,0.9638835577901224,1.9016127234565539,2.865496281246676
56,-0.10784435374149665,0.8837180952380963,-0.06677188208616652,-6.203573696145135,0.7764172335601174,-3.043555555555688,-6.044853548636801,1.0428824146607312,0.8745690736929346,-6.23933811721429,-6.427070945465239,0.5962164111041779,0.5809620494487101,0.31701513085415634,0.3159430707392178,-1.4234575071434026,-1.377972474759857,0.8669274514285725,1.9242163301751907,2.791143781603763,1.0230676487821775,1.8270127212233462,2.8500803700055237,0.8579522612927689,1.946467007046158,2.804419268338927
