Frame,X_metros,Y_metros,Velocidad_X,Velocidad_Y,Aceleracion_X,Aceleracion_Y,Velocidad_Y_Teorico,Posicion_Y_Teorico,Posicion_Ajuste_Viscoso_Y,Velocidad_Ajuste_Viscoso_Y,Aceleracion_Ajuste_Viscoso_Y,Fuerza_Rozamiento_Y,Fuerza_Rozamiento_Y_Teorico,Impulso,Impulso_Teorico,Trabajo_Experimental,Trabajo_Teorico,Energia_Potencial,Energia_Cinetica,Energia_Mecanica,Energia_Potencial_Teorico,Energia_Cinetica_Teorico,Energia_Mecanica_Teorico,Energia_Potencial_Ajuste,Energia_Cinetica_Ajuste,Energia_Mecanica_Ajuste
11,0.007389081644625438,4.123035819044272,0.04734751345099797,-1.4548599587670275,0.028695462697571655,-7.948643167227942,-2.339521704498561,4.083510480651428,4.126024216420527,-1.611220422275883,-3.805798668912101,-0.40058666605138926,-0.6441727907297616,-0.03733113494156501,-0.059511333233097354,0.04357306119292168,0.0680298262571382,4.044698138482431,0.10583087498117985,4.150529013463611,4.005923781519051,0.2736680902909926,4.279591871810044,4.047629756308537,0.12980156245794375,4.177431318766481
12,0.008106468212064805,4.094842526943905,0.05882569853002808,-1.572511355827082,0.832168418229668,-7.432124838671683,-2.6166950247772105,4.042226340147288,4.097869230118536,-1.740572504110834,-3.805798668912101,-0.43298124851313846,-0.7204907453340771,-0.044547489083450645,-0.07151951232199864,0.05578022800623415,0.08834283229595291,4.017040518931972,0.12363959821025639,4.140680117142228,3.9654240396844904,0.34235464263469034,4.307778682319181,4.020009714746284,0.15147963210333296,4.171489346849618
13,0.008106468212064814,4.064568813797964,0.04017364777660451,-1.6887279797522758,0.40173647776604565,-6.972997435510919,-2.9068843769481085,3.996215006946315,4.067543649852666,-1.8673159283304148,-3.805798668912101,-0.4649807750912127,-0.80039258358954,-0.05229716866830419,-0.08485938871515764,0.06985692260972312,0.11257368777568175,3.987342006335803,0.14259010947991016,4.129932115815713,3.9202869218143355,0.4224988390472497,4.342785760861585,3.9902603205054654,0.17434343880982395,4.164603759315289
14,0.007891252241833,4.031497293039008,0.010043411944151237,-1.8307705201052826,-0.7460820301369346,-7.518211226765104,-3.210700992590289,3.9452544925438406,4.035088238406626,-1.9915033040187444,-3.805798668912101,-0.5040913075755236,-0.8840466043203468,-0.06069869046122958,-0.0995934987871634,0.08652798875261611,0.1418104534023463,3.954898844471267,0.16758603486432835,4.1224848793355955,3.870294657185508,0.5154300431910135,4.385724700376522,3.9584215618769005,0.1983042704958788,4.156725832372779
15,0.007460820301369361,3.9961301352642478,-0.012912958213908888,-1.9742478335931501,-1.4347731348787394,-8.034729555321363,-3.528784806657693,3.889112383876823,4.000542993057281,-2.1131861792867754,-3.805798668912101,-0.5435968959435092,-0.9716290096469447,-0.06975863872695473,-0.11578731561461249,0.10575346593732016,0.17617420988506388,3.9202036626942274,0.19488272542236235,4.115086388116589,3.8152192485831637,0.6226161105849086,4.437835359168073,3.924532676189193,0.223277791416432,4.147810467605625
16,0.007102127017649684,3.958252124503449,-0.02008682388830259,-2.1263337858902887,-1.205209433298142,-8.752116122760256,-3.861805805386836,3.8275453537876114,3.9639471599505276,-2.232415062669055,-3.805798668912101,-0.5854728196135739,-1.0633242761240487,-0.07951651905384763,-0.13350938688334663,0.12793001169879817,0.21645081825830892,3.883045334137884,0.2260647684509264,4.109110102588811,3.754821992065647,0.7456772039259735,4.500499195991621,3.888632163911468,0.249183850601584,4.137816014513052
17,0.005954308509746702,3.9182219540403325,-0.03873887464172596,-2.265506779973512,-0.9756457317175439,-8.694725197364583,-4.210465437502084,3.7602986484991363,3.9253392482071963,-2.3492394440889752,-3.805798668912101,-0.6237932403305178,-1.1593255433072613,-0.08991307305935627,-0.15283147927180096,0.15290056144296874,0.262858817379144,3.8437757369135666,0.2566260485052975,4.100401785418864,3.688852974177653,0.8864009600199806,4.575253934197634,3.85075780249126,0.2759462982831739,4.126704100774433
18,0.004878228658587654,3.8761831011883863,-0.05165183285563415,-2.39894068151723,-0.7747774928345054,-8.493856958481594,-4.575498091690991,3.6871055510219803,3.884757043764056,-2.463707815401221,-3.805798668912101,-0.6605334375127447,-1.2598350205667423,-0.10092196368456868,-0.17382872961458,0.1806686294263572,0.3158208364264779,3.802535622265807,0.28774581967191754,4.090281441937725,3.617050545552563,1.046759139353395,4.663809684905958,3.8109466599325392,0.30349280998345285,4.114439469915992
19,0.0034434555237089232,3.832852952515049,-0.07317342987881523,-2.5079834397680045,-1.0617321198102527,-7.6329930775543176,-4.957672643461737,3.6076868193631046,3.842237622954885,-2.575867690519926,-3.805798668912101,-0.6905576846724126,-1.3650644130048104,-0.11243125842910891,-0.19657980316466017,0.2105905965707284,0.37496928039065824,3.7600287464172633,0.31449904670752765,4.0745277931247905,3.539140769795206,1.2289259019864445,4.76806667178165,3.7692351081187425,0.3317547179532228,4.100989826071966
20,0.0020086823888302166,3.788016292050088,-0.0789125224183297,-2.6041132398048905,-0.803472955532075,-6.772129196627574,-5.357794074640837,3.5217500983529115,3.797817365836496,-2.6857656251409057,-3.805798668912101,-0.7170264288789672,-1.475235367374593,-0.12438169891042501,-0.22116705928757005,0.2427396671067782,0.4411139076635349,3.7160439825011364,0.33907028828635616,4.0551142707874925,3.4548368464842065,1.4352978673128232,4.89013471379703,3.725658835885603,0.360666849659426,4.086325685545029
21,0.0002869546269757527,3.740525301285602,-0.09182548063223804,-2.713155998055683,-0.803472955532078,-6.284306330769063,-5.7767051689223,3.428989303851753,3.751531969264509,-2.793447236066159,-3.805798668912101,-0.74705067603864,-1.5905799389389705,-0.13683254351106902,-0.2476767249365529,0.27821784386313214,0.516652124853862,3.669455320561176,0.36806077348927646,4.037516094050453,3.36383850707857,1.668516130432681,5.032354637511251,3.6802528618484835,0.39016737303428317,4.070420234882767
22,-0.0026543302995256117,3.686147399473698,-0.12195571646469072,-2.934111060827016,-0.9756457317175099,-8.52255242118023,-6.215288287039616,3.329083978038855,3.7034164597235653,-2.898957220138634,-3.805798668912101,-0.8078892821253426,-1.711341080253172,-0.15029736487982473,-0.2761990762741058,0.32214916792143355,0.6097112620825467,3.616110598883698,0.43045038586337186,4.04656098474707,3.265831382456117,1.9314904245505922,5.197321807006709,3.633051546988818,0.4201976482096959,4.0532491951985135
23,-0.003371716866964978,3.6321281909455134,-0.1076079851159039,-3.1177620220914903,-0.573909253951484,-10.272975645731997,-6.674467225299645,3.221698614425659,3.6535052059165873,-3.00233937279515,-3.805798668912101,-0.8584564352363655,-1.837773152900555,-0.16460497213376418,-0.30682862882244843,0.36852230510882894,0.7089863132565813,3.563117755317549,0.486022001319801,4.04913975663735,3.160486340751572,2.227425637079957,5.3879119778315285,3.5840886070041726,0.4507020854717987,4.034790692475971
24,0.000645647910695437,3.584637200181027,0.007173865674393681,-3.117762022091499,1.9799869261326346,-8.092120480716325,-7.15520916139306,3.1064819511718635,3.6018319311176357,-3.1036366062451473,-3.805798668912101,-0.8584564352363679,-1.9701424632594429,-0.17891257938770364,-0.33966433654343914,0.4092912517463531,0.8025503307839578,3.516529093377588,0.4860220013198038,4.002551094697392,3.0474587940995983,2.559850907164159,5.607309701263757,3.533397124426401,0.48162800918124477,4.0150251336076455
25,0.01111949179531014,3.550489599570914,0.275476441896715,-2.713155998055683,7.9486431672281155,4.419101255426661,-7.658526691579882,2.9830662312156497,3.548429725292767,-3.2028909672828365,-3.805798668912101,-0.74705067603864,-2.1087278234295246,-0.19136342398834763,-0.37480980026726457,0.4348012398672356,0.8745583262938623,3.483030297179067,0.36806077348927646,3.8510910706683434,2.926387972822553,2.9326515542820752,5.859039527104628,3.4810095605122044,0.5129255274150992,3.9939350879273037
26,0.024247665979450512,3.5222963074705462,0.5523876569283098,-2.196637669499344,13.199912840884275,18.42248705184293,-8.185479963541034,2.851066427659705,3.493331056993274,-3.3001436547401193,-3.805798668912101,-0.6048305579138868,-2.253821138499303,-0.20144393328691243,-0.4123734859089196,0.45185340445773026,0.9381009639935567,3.4553726776286062,0.24126085255317548,3.696633530181782,2.7968961655341706,3.350104111676587,6.147000277210758,3.426957766910402,0.5445474070960736,3.9715051740064755
27,0.03464977120732132,3.4906595598464705,0.6800824659325176,-1.8795528066911338,13.458172005162481,24.764184308007305,-8.737178909388389,2.71007943278144,3.436567785025584,-3.395435036587535,-3.805798668912101,-0.5175232076206321,-2.4057280213915604,-0.21006932008058962,-0.45246895293211226,0.46822615556682634,1.0142103742584887,3.4243370282093877,0.17663593765702593,3.6009729658664136,2.658587923558593,3.816914764733064,6.475502688291657,3.371272997110098,0.5764489543843098,3.9477219514944077
28,0.038595397328237864,3.4440294329629118,0.5495181106585545,-2.1292033321600456,5.4808333752367915,11.679053317912746,-9.314785583536755,2.559683208959213,3.3781711699019876,-3.4888046666903416,-3.805798668912101,-0.5862629313809334,-2.564768436581912,-0.2198403689369385,-0.49521509354181076,0.4955636704442463,1.13380585188325,3.3785928737366167,0.2266753414840721,3.605268215220689,2.5110492279889884,4.338261523363209,6.849310751352197,3.31398591767385,0.6085879001160154,3.9225738177898655
29,0.03838018135800608,3.38477330249242,0.2826503075711114,-2.750460099562524,-5.394746987143967,-11.0764486012636,-9.919516610362114,2.399435899726128,3.3181718850763393,-3.5802913012266537,-3.805798668912101,-0.757322129014315,-2.731277374046315,-0.23246240442051042,-0.5407363831092494,0.5404396493293091,1.2956507803108404,3.3204626097450642,0.37825153796427446,3.698714147709339,2.3538466176313317,4.919840489162495,7.273687106793827,3.2551266192598893,0.6409242900819623,3.8960509093418514
30,0.036658453596151615,3.3172672264963756,0.04017364777660584,-3.467846667001897,-12.798176363118236,-31.765877206215265,-10.552645746801625,2.2288748990790093,3.25660002796875,-3.6699329147744963,-3.805798668912101,-0.9548500708542533,-2.9056055548570927,-0.2483765722680813,-0.5891631423568675,0.6048978307772247,1.491796809711552,3.2542391491929448,0.6012980252918083,3.855537174484753,2.1865262759965085,5.567916612874522,7.754442888871031,3.194724627437344,0.6734203799472616,3.868145007384606
31,0.03773453344731066,3.2505502757245144,-0.017217277618544052,-3.8695831447679474,-11.33470776554197,-34.807596252158035,-11.21550656529309,2.0475158770822155,3.193485130783245,-3.7577667160744155,-3.805798668912101,-1.0654657182846192,-3.0881201699136698,-0.2661343342394916,-0.6406318118554287,0.6759824546531255,1.697826771065274,3.188789820485749,0.7486836857136099,3.9374735061993587,2.0086130754176534,6.289379375806621,8.297992451224275,3.132808913298364,0.7060405346218349,3.838849447920199
32,0.04060407971706812,3.1827572451014943,0.04447796718124078,-4.040321147818515,-4.763446807797412,-25.797220965119823,-11.909495262704976,1.8548517597139096,3.1288561711222656,-3.843829163474206,-3.805798668912101,-1.1124773684425238,-3.2792056533640332,-0.28467562371353367,-0.6952852394114959,0.7514006669593662,1.9201340603429624,3.122284857444566,0.8162097488754763,3.9384946063200426,1.8196095762793454,7.091803870619613,8.911413446898958,3.069407903870943,0.7387511318987409,3.808159035769684
33,0.04390405792728919,3.1146772598514985,0.14491208662275157,-4.051799332897543,2.0947687769229155,-11.679053317912924,-12.636073601173564,1.6503516608059936,3.062741582401844,-3.9281559800621695,-3.805798668912101,-1.1156378155119624,-3.479264492346004,-0.30326958730539977,-0.753272980950596,0.8273532729837582,2.1570023356627126,3.05549839191432,0.8208538917034489,3.876352283617769,1.61899497925068,7.983517802713772,9.602512781964451,3.0045494923362095,0.7715204701849092,3.7760699625211185
34,0.04655838822681485,3.0451625014666237,0.17647709559008376,-4.1077554851578135,3.8738874641725576,-4.763446807797322,-13.396771987041424,1.4334597638280764,2.9951692640711767,-4.010782168495166,-3.805798668912101,-1.1310449949754773,-3.6887180747538464,-0.3221203372216577,-0.8147516155298268,0.9059775925319004,2.4134226813791466,2.9873044139387583,0.8436827562922051,3.8309871702309635,1.406224028315343,8.973674983638892,10.379899011954235,2.9382610480538247,0.8043186801559394,3.742579728209764
35,0.047634468077973904,2.974356447260358,0.14060776721811566,-4.168015956822728,1.9225960007374987,-2.5538961800842586,-14.19319269438268,1.2035941511600887,2.9261665916402833,-4.091742025527639,-3.805798668912101,-1.147637342090034,-3.908007576815956,-0.34124762625649163,-0.879885075143426,0.9872372643850622,2.690133277701675,2.9178436747624112,0.8686178508164443,3.7864615255788556,1.1807258622880472,10.072335942993893,11.253061805281941,2.870569426399118,0.8371176401734511,3.707687066572569
36,0.04691708151053453,2.9024743132029336,0.06026047166490675,-4.244058932971297,-1.6930322991568951,-3.845192001475084,-15.027013239904516,0.960145578387702,2.855760426519354,-4.171069156247623,-3.805798668912101,-1.1685753039250664,-4.13759489235306,-0.36072388132190947,-0.9488449900159769,1.071236951037999,2.9875524284291117,2.8473273012520783,0.9006018113266734,3.7479291125787517,0.9419028123983357,11.290556345613282,12.232459158011618,2.8015009784154867,0.8698908953100128,3.6713918737255
37,0.04390405792728918,2.830592179145509,-0.05308660599051343,-4.291406446422297,-4.591274031611943,-3.6730192252896643,-15.899989916333968,0.7024761910387225,2.7839771256733057,-4.248796488025661,-3.805798668912101,-1.1816121480865025,-4.377963605674351,-0.38041741712335114,-1.0218110501105495,1.1561737538706347,3.302249795230722,2.7768109277417445,0.9208084644197423,3.697619392161487,0.6891291434089868,12.640483966976094,13.32961311038508,2.731081560285513,0.9026135798329596,3.6336951401184727
38,0.03859539732823788,2.7583513518043645,-0.18078141499472053,-4.320101909119867,-6.4277836442567216,-3.04171904594277,-16.813961491731945,0.4299181810576167,2.710842551095049,-4.324956284182401,-3.805798668912101,-1.1895132657600986,-4.629620010160661,-0.40024263821935274,-1.098971383613227,1.2421051763224107,3.6366973750398452,2.705942676120082,0.9331640252590558,3.639106701379138,0.42174973561752205,14.135465052272236,14.557214787889759,2.6593365426242435,0.9352623430044423,3.594598885628686
39,0.031062838370124527,2.684532274014854,-0.3170848628082001,-4.358840783761595,-7.546906689462136,-2.2956370158059514,-17.770853082526884,0.14177238018815874,2.636382079100831,-4.399580157380572,-3.805798668912101,-1.200179774619456,-4.893094174680256,-0.4202456344630104,-1.1805229531912316,1.3307013404664416,3.9979010745519687,2.633526160808572,0.9499746489091699,3.583500809717742,0.13907870496458374,15.790160964037762,15.929239669002346,2.5862908195979153,0.9678152780608429,3.5541060976587584
40,0.022167244933876416,2.607413218015122,-0.4347362598682552,-4.463579222607734,-7.632993077554834,-3.4434555237087494,-18.7726802084256,-0.16269321269850678,2.5606206094510364,-4.4726990827468605,-3.805798668912101,-1.2290188541280844,-5.1689410600833865,-0.4407292820318118,-1.266671970859288,1.4254821143026715,4.396524929623852,2.557872366872835,0.9961769738247732,3.554049340697608,-0.15960204165723518,17.620676110390715,17.46107406873348,2.511968817871467,1.0002518542402303,3.512220672111697
41,0.014562947319019123,2.526922445148425,-0.4806490001843751,-4.628578133118788,-5.997351703793091,-6.169524479978428,-19.82155303774234,-0.48424497343233863,2.4835825742996844,-4.544343410729183,-3.805798668912101,-1.2744502807512696,-5.457741688127315,-0.46197012004433297,-1.3576343323280764,1.52806360238052,4.835822776208011,2.4789109186906053,1.0711867767192702,3.5500976954098755,-0.47504431893712423,19.64469824140163,19.16965392246451,2.4363945053879905,1.0325528517318872,3.4689473571198777
42,0.010330366571126853,2.443705603325459,-0.41464943597995346,-4.816533413787898,-1.9512914634350664,-9.153852600526058,-20.919680832088094,-0.8236852667769865,2.4052919469758702,-4.614542879694642,-3.805798668912101,-1.326202601513332,-5.7601043652939445,-0.48407349673622185,-1.4536360717496422,1.6384259944958612,5.315160470058454,2.3972751968622754,1.159949706306765,3.5572249031690406,-0.8080352467082238,21.881652305821703,21.07361705911348,2.359591399983329,1.0647002994270258,3.4242916994103547
43,0.010760798511590472,2.3603452841890045,-0.2281289284457189,-4.941358676522354,4.1321466284507276,-9.555589078292392,-22.06937659978207,-1.181854136466577,2.325772250600295,-4.683326628273434,-3.805798668912101,-1.3605724633934826,-6.0766659640778125,-0.5067497044594466,-1.5549138378176057,1.751843749252614,5.821713284109611,2.3154987237894136,1.2208512785021375,3.536350002291551,-1.1593989078737124,24.352869175150424,23.193470267276712,2.2815825778388894,1.0966774153547507,3.37825999319364
44,0.013199912840884316,2.277487135649758,-0.027260689562696127,-4.988706189973344,9.067766212433582,-7.2025611370911236,-23.27306196778694,-1.5596310746064734,2.245046566539971,-4.750723207453802,-3.805798668912101,-1.3736093075549163,-6.408093264443238,-0.5296431929186951,-1.661715392224993,1.865658473292891,6.352676027668195,2.234214880072413,1.244359472493918,3.478574352566331,-1.5299980841889507,27.08177066782255,25.5517725836336,2.2023906817757117,1.1284685496920073,3.330859231467719
45,0.01621293642412965,2.195418112334694,0.11765139706005594,-4.965749819815297,10.646016660800191,-2.9843281205479855,-24.533272282429664,-1.957936874164913,2.163137542704166,-4.816760592433082,-3.805798668912101,-1.367288413416042,-6.755084358276167,-0.5524313331422959,-1.7743001315295959,1.9778704979719488,6.907059203362785,2.153705168200335,1.232933563649783,3.386638731850118,-1.92073607355578,30.094072444191582,28.173336370635802,2.122037929392787,1.1600591302408148,3.2820970596336014
46,0.01700206164831294,2.114855600811253,0.12482526273444938,-4.909793667555027,7.059083823603367,0.6313001793465389,-25.85266194965163,-2.377735568457462,2.080067401684544,-4.881466194229738,-3.805798668912101,-1.3518812339525268,-7.118370119788925,-0.5749626870415045,-1.8929396335260777,2.0867814454605726,7.480532978166398,2.0746733443958396,1.2053036928981722,3.279977037294012,-2.3325585926567705,33.418006494148266,31.085447901491495,2.0405461210525377,1.191435610270388,3.231981731322926
47,0.018652050753423462,2.026975746299931,0.10904275825078291,-5.0102277869965395,2.726068956269582,-0.43043194046390454,-27.234010026036486,-2.8200364617094813,1.9958579487424322,-4.944866871061217,-3.805798668912101,-1.3795351458101184,-7.498715744975053,-0.5979549394716732,-2.0179182292756623,2.2080147933676213,8.139519026856567,1.9884632071202324,1.255119123879612,3.2435823309998444,-2.7664557689370013,37.08456510491279,34.31810933597579,1.9579366477163263,1.2225854186259377,3.180522066342264
48,0.02209550627713243,1.9267568428286512,0.1176513970600556,-5.373225390120857,-5.440092820663267e-15,-8.149511406111198,-28.680226072392085,-3.2858962549736193,1.9105305796461085,-5.006988939492354,-3.805798668912101,-1.4794842843811258,-7.89692236335679,-0.6226130108780252,-2.149533601998275,2.356287086051289,8.93093992691001,1.890148462814907,1.4435775546519718,3.333726017466879,-3.2234642261291206,41.12776837817594,37.90430415204682,1.8742304986328326,1.2534969120099384,3.127727410642771
49,0.03156500896733209,1.8128358559192796,0.2912589463803829,-6.0403948978394695,3.3286736729186717,-22.612024605688855,-30.194356282215928,-3.7764212718801344,1.8241062883608912,-5.067858185358931,-3.805798668912101,-1.6631852702922671,-8.31382872542002,-0.6503327653828963,-2.2880974140886092,2.545758793456114,9.878059500305342,1.7783919746568135,1.824318526092255,3.6027105007490685,-3.7046692677144124,45.584957564869626,41.88028829715521,1.7894482688820343,1.284159329345476,3.07360759822751
50,0.04447796718124071,1.695758368113175,0.5165183285563449,-6.62434756373512,8.149511406111243,-32.28239553477162,-31.779589897953,-4.292769788908304,1.7366056745948217,-5.127499874470957,-3.805798668912101,-1.8239730149499773,-8.750312969291077,-0.6807323156320626,-2.433935963576794,2.759304971872584,10.902524160267118,1.6635389591190248,2.1940990322581713,3.857637991377196,-4.211207162919046,50.49711670410382,46.28590954118477,1.7036101667775203,1.3145627481349842,3.0181729149125047
51,0.058395266589564405,1.583487370308914,0.7259952062486396,-6.865389450394744,12.166876183771679,-29.84328120547774,-33.43926592856012,-4.836154475087062,1.6480489512026377,-5.185938763100081,-3.805798668912101,-1.8903424034081953,-9.207294470376416,-0.7122380223555326,-2.587390871416401,2.971535599694927,11.936236297533933,1.553401110273045,2.3566786152795727,3.9100797255526176,-4.744267540060408,55.90922529204808,51.16495775198767,1.6167360211297879,1.3446980427312,2.961434063860988
52,0.065640870920702,1.4808293525083407,0.6815172390673984,-6.640130068218778,7.80516585374031,-11.994703407586178,-35.1768801825268,-5.407844946263845,1.558455951450708,-5.243199108255505,-3.805798668912101,-1.8283186296704537,-9.68573577786129,-0.7427099995167069,-2.7488198010474223,3.159227166124756,12.930554733429267,1.4526935948106823,2.204566366143156,3.657259960953838,-5.305095892284832,61.87064496879234,56.56554907650751,1.5288452883731447,1.374556844440566,2.903402132813711
53,0.06556913226395807,1.3815430515747322,0.4218233016543471,-6.284306330768854,-1.893900538039955,6.800824659325322,-36.99609263116574,-6.009170439321538,1.4678461361455302,-5.299304677752667,-3.805798668912101,-1.7303447705178456,-10.186644642146112,-0.7715490790253376,-2.9185972117498573,3.331026697729287,13.941948998873116,1.3552937335948125,1.9746253029470748,3.329919036541887,-5.89499620097443,68.4355434986898,62.540547297715364,1.4399570595587652,1.4041315033825648,2.84408856294133
54,0.06126481285932188,1.2745089757127788,0.057390925395149485,-6.179567891922706,-13.3720856170698,13.716431169440762,-38.90073511768299,-6.641522611976495,1.3762386006283593,-5.354278760078867,-3.805798668912101,-1.7015056910092148,-10.711076137491125,-0.7999075072088246,-3.0971151473747094,3.5131457869403127,15.0883991347365,1.2502933051742362,1.9093529665441018,3.159646271718338,-6.515333682348943,75.66335963480674,69.1480259524578,1.3500900672164207,1.4334150520315847,2.783505119248005
55,0.052512696736561615,1.1707748780610465,-0.26256348368280785,-6.201089488945883,-18.881614455004122,8.780811585457897,-40.89481942826512,-7.306358474054699,1.2836520816384844,-5.408144174059929,-3.805798668912101,-1.7074315292644118,-11.26013488434017,-0.8283646993632314,-3.284784062113712,3.6902646559306738,16.25645906640032,1.1485301553778868,1.922675542495756,3.071205697873643,-7.167537663047661,83.61931280352053,76.45177514047288,1.2592626920873533,1.4624011703709179,2.7216638624582714
56,0.03909756792544545,1.086195001759945,-0.5294312867702523,-5.906960996295742,-19.02509176849199,7.546906689462247,-42.98254574218391,-8.005203456420432,1.1901049640476131,-5.460923278331912,-3.805798668912101,-1.6264450731100375,-11.834977376004623,-0.8554721172483987,-3.4820336850471225,3.8278291790248566,17.257459988889128,1.0655572967265063,1.7446094105879593,2.8101667073144654,-7.853104590748445,92.37496192394661,84.52185733319817,1.1674929697307086,1.491084152591368,2.6585771223220767
57,0.02037377851527799,1.0328214411424563,-0.8178206868808777,-4.83375069140645,-17.504232245520544,26.91634401032513,-45.16831147871717,-8.739654624021536,1.0956152874677825,-5.512637980621814,-3.805798668912101,-1.3309432721174923,-12.436814414608167,-0.8776545051170236,-3.689313925290592,3.8988663604376583,17.921257056935676,1.0131978337607497,1.1682572873336166,2.1814551210943662,-8.573601186165128,102.00881809192067,93.43521690575554,1.0747985970058946,1.5194588752697076,2.5942574722756024
