Frame,X_metros,Y_metros,Velocidad_X,Velocidad_Y,Aceleracion_X,Aceleracion_Y
1,-0.0011733088856531616,4.278634345395389,0.0,0.0,0.0,0.0
2,-0.0008078520196299998,4.279538370274499,0.021927411961389705,0.05424149274658063,0.0,0.0
3,-0.0010963705980692716,4.277518740225424,0.0023081486275167012,-0.03346815509895684,-1.1771558000323803,-5.2625788707322485
4,-0.002038864620970979,4.272575455248167,-0.01731111470635635,-0.12117780294444103,-1.1771558000323816,-5.26257887073065
5,-0.0032314080785201,4.265150910496328,-0.048471121177802,-0.28774919556340706,-1.4079706627838344,-6.839813766199754
6,-0.0056164949936183504,4.254148735371843,-0.09040248791098159,-0.4674000970716108,-1.8542127307699658,-8.678638839453079
7,-0.008847903072138555,4.240376781894341,-0.13618076902335152,-0.643973467076524,-2.3773930863399033,-10.45591328264166
8,-0.0117715580003235,4.22483524780241,-0.17080299843606803,-0.8063132538783613,-2.4466375451653204,-10.371281166299084
9,-0.01354113861475123,4.207447194808469,-0.1584928724226576,-0.9340308112674833,-1.3618076902335206,-9.33261428391745
10,-0.014233583203005561,4.1876740548994285,-0.10771360261734014,-1.054054539898246,0.5693433281202277,-8.201621456434438
11,-0.015695410667098036,4.16490032177462,-0.07847705333549074,-1.198698520555812,1.846518902011546,-7.8477053335490154
12,-0.018388250732531537,4.139664563447129,-0.09694224235560615,-1.3556526272268066,1.2310126013410292,-8.432436319186465
13,-0.022235165111722254,4.112428409642458,-0.16003163817433386,-1.5049129051394061,-1.0463607111398743,-9.017167304823204
14,-0.026312894353664417,4.083037983785441,-0.21234967373132763,-1.6372467597835794,-2.6774524079167374,-8.770964784555346
15,-0.02969817900735225,4.051262471013326,-0.22619856549641423,-1.768041848676063,-2.5851264628161617,-8.247784428985128
16,-0.03269877222312101,4.0166402416006095,-0.20927214222797508,-1.9157633608369729,-0.9848100810728244,-8.217009113951335
17,-0.03546855057613833,3.979555986985211,-0.18311312444947833,-2.069639936004597,0.5847309856369859,-8.647863524420352
18,-0.038161390641571834,3.9413945963436396,-0.1692642326843917,-2.197357493393719,1.1386866562404507,-8.58631289435312
19,-0.04054647755667008,3.902617699401397,-0.1569541066709815,-2.2804508439842497,1.0463607111398716,-7.293749662945537
20,-0.04270074960901688,3.862225098419894,-0.14464398065757098,-2.3466177713063363,0.7693828758381471,-5.539556706034787
21,-0.04454726851102843,3.8188319042226224,-0.1277175573891319,-2.4512538424203445,0.8309335059051959,-5.07792698053251
22,-0.04670154056337523,3.7721303636592474,-0.1231012601341029,-2.609746714842993,0.6770569307375721,-6.585917417174869
23,-0.04893275090330585,3.7235823041938607,-0.12464002588577938,-2.7728558845206663,0.4000790954358318,-8.5247622642866
24,-0.051856405831490794,3.6751881213036417,-0.1461827464092473,-2.8728756583796144,-0.36930378040230805,-8.432436319185399
25,-0.05524169048517863,3.627024753276174,-0.17080299843606803,-2.902112207661469,-0.9540347660393026,-5.84730985636952
26,-0.058703913426450274,3.5779381257977003,-0.19542325046288847,-2.912883567923208,-1.4156644915421817,-2.8005536680508314
27,-0.06185838321738666,3.5266202879792963,-0.20003954771791732,-2.9713566664869084,-1.0771360261734004,-1.9696201621458798
28,-0.06485897643315543,3.47284042495821,-0.19234571895953598,-3.083686566359276,-0.430854410469359,-3.6314871739561383
29,-0.06785956964892417,3.4174448578978636,-0.18311312444947794,-3.209865357996735,0.24620252026821055,-5.939635801470544
30,-0.07101403943986057,3.3602797102230895,-0.1831131244494781,-3.326811555124136,0.33852846536878417,-7.109097772744555
31,-0.07378381779287789,3.302037426522142,-0.17849682719444926,-3.4160599687213633,0.27697783530173437,-6.647468047241745
32,-0.0764766578583114,3.242025562206767,-0.1723417641877445,-3.508385913821934,0.21542720523466896,-5.970411116503982
33,-0.07940031278649634,3.181244315015554,-0.1677254669327155,-3.5807079041507084,0.3077531503352521,-5.077926980531444
34,-0.08263172086501654,3.1186165489223288,-0.17695806144277293,-3.6684175519962636,0.030775315033526596,-5.047151665498006
35,-0.08655557353179108,3.051449423861659,-0.20157831346959365,-3.811522766902158,-0.5847309856369831,-6.062737061604473
36,-0.08701720325729397,2.9849747433892433,-0.1523378094159525,-3.925391432526215,0.3077531503352599,-6.893670567510135
37,-0.08209315285192985,2.9240396196228624,0.010771360261733753,-3.891538585989327,3.754588434090134,-4.462420679861268
38,-0.07039853313919006,2.8726448435168748,0.3231408078520204,-3.576091606895684,10.49438242643228,4.70862320012948
39,-0.057472900825109245,2.824404537201823,0.5908860486436944,-3.211404123748407,14.864477161192937,14.279746175556163
40,-0.04816336802746771,2.77170181020691,0.6785956964892428,-3.046756188319044,13.356486724550178,16.895647953405657
41,-0.04639378741303997,2.706688957198587,0.4800949145230018,-3.319117726365759,3.1390821334196275,5.139477610598497
42,-0.04862499775297059,2.632212694817455,0.17695806144277304,-3.8438368476873563,-8.278559744018429,-12.648654478778987
43,-0.051856405831490794,2.5507350482661955,-0.07386075608046175,-4.419335238814295,-15.04912905139409,-27.451581009905013
44,-0.05224109726940987,2.4683341422639304,-0.116946197127398,-4.767096298693128,-11.940822233007994,-28.95957144654737
45,-0.05201028240665842,2.3822401984576427,-0.06770569307375657,-4.999449927196249,-4.893275090330592,-23.11226159017785
46,-0.05201028240665843,2.293991982599007,-0.0030775315033526596,-5.134861313343766,1.4156644915421819,-14.310521490589423
47,-0.053241295007999456,2.2038972478383605,-0.020003954771791732,-5.288737888511399,1.9388448471121256,-10.432831796365427
