Frame,X_metros,Y_metros,Velocidad_X,Velocidad_Y,Aceleracion_X,Aceleracion_Y
48,-0.04731856773717236,1.1215843484680705,-0.112174234034699,-7.27710594315246,-0.18959025470652283,-6.730454042081941
49,-0.049688445921004035,0.9958228128460698,-0.12481358434846838,-7.412978959025476,-0.3159837578442351,-7.394019933554841
50,-0.05150535252860834,0.8683233665559257,-0.12165374677002627,-7.53621262458472,-0.12639350313769723,-7.615208564045766
51,-0.05577113325950536,0.7408239202657817,-0.1690513104466601,-7.615208564045777,-1.1375415282392218,-6.762052417866347
52,-0.05624510889627167,0.6156153562200082,-0.13113325950535268,-7.604149132521233,-0.1263935031376855,-3.8234034699151387
53,-0.052453303802141,0.49380361757106006,-0.018959025470653146,-7.490394979697313,2.0538944259874627,0.9163528977481405
54,-0.039260981912144666,0.37301882613510573,0.330203026947214,-7.356101882613519,9.985086747877482,5.182133628645165
55,-0.030215946843853772,0.26044961240310094,0.520583241048358,-7.103314876338145,13.034330011074212,10.016685123661748
56,-0.020025470653377585,0.15321262458471785,0.6485566629752683,-6.811819859726845,13.350313768918426,13.571502399409354
57,-0.008689553340716097,0.05130786267995591,0.6114285714285713,-6.4342192691029965,5.624510889627146,18.43765227021045
