Frame,X_metros,Y_metros,Velocidad_X,Velocidad_Y,Aceleracion_X,Aceleracion_Y
48,-0.05935598544973544,0.7523437500000006,-0.08492063492063566,-8.10107473544974,-3.3306690738754696e-14,-8.421296296296301
49,-0.06271742724867727,0.6122247023809528,-0.12738095238095312,-8.25322420634921,-0.8492063492063635,-8.704365079364837
50,-0.0620097552910053,0.46847883597883627,-0.08315145502645546,-8.428373015873024,0.03538359788360079,-9.447420634920647
51,-0.05758680555555555,0.3272098214285716,0.03538359788359785,-8.50267857142858,2.40608465608467,-8.032076719576793
52,-0.04219494047619045,0.19920965608465607,0.41044973544973634,-8.260300925925934,10.756613756613788,-0.1415343915344991
53,-0.01901868386243385,0.099958664021164,0.8598214285714291,-7.370403439153445,18.85945767195769,21.15939153439159
54,0.01096891534391534,0.03662202380952381,1.3711144179894177,-5.811755952380955,26.714616402116395,53.8184523809525
55,0.03197792658730153,-0.0013268849206347078,1.4834573412698395,-4.010730820105816,21.46015211640206,84.99140211640237
56,0.05055431547619041,-0.010349702380952175,1.3914599867724853,-2.2061673280423233,10.632771164021124,103.28472222222244
57,0.06669808201058194,0.009553571428571606,1.1145833333333321,-0.5413690476190441,-5.130621693121711,105.4077380952382
